example_id                                                  | status | run_time        |
./spec/model/abbreviation_spec.rb[2:1:2]                    | passed | 0.00143 seconds |
./spec/model/abbreviation_spec.rb[2:2:1]                    | passed | 0.00214 seconds |
./spec/model/abbreviation_spec.rb[2:2:2]                    | passed | 0.00158 seconds |
./spec/model/auto_id_spec.rb[1:1:1:1]                       | passed | 0.00006 seconds |
./spec/model/auto_id_spec.rb[1:1:1:2]                       | passed | 0.00006 seconds |
./spec/model/auto_id_spec.rb[1:1:1:3]                       | passed | 0.00006 seconds |
./spec/model/auto_id_spec.rb[1:1:1:4]                       | passed | 0.00009 seconds |
./spec/model/auto_id_spec.rb[1:1:1:5]                       | passed | 0.00006 seconds |
./spec/model/auto_id_spec.rb[1:1:1:6]                       | passed | 0.00006 seconds |
./spec/model/auto_id_spec.rb[1:1:1:7]                       | passed | 0.00006 seconds |
./spec/model/auto_id_spec.rb[1:1:1:8]                       | passed | 0.00006 seconds |
./spec/model/auto_id_spec.rb[1:1:2:1]                       | passed | 0.00006 seconds |
./spec/model/auto_id_spec.rb[1:1:2:2]                       | passed | 0.00007 seconds |
./spec/model/definition_list_spec.rb[1:1:1]                 | passed | 0.00016 seconds |
./spec/model/definition_list_spec.rb[1:2:1]                 | passed | 0.00014 seconds |
./spec/model/definition_list_spec.rb[2:1:1]                 | passed | 0.00007 seconds |
./spec/model/definition_list_spec.rb[2:1:2]                 | passed | 0.00012 seconds |
./spec/model/definition_list_spec.rb[3:1:1]                 | passed | 0.00007 seconds |
./spec/model/definition_list_spec.rb[4:1:1]                 | passed | 0.00135 seconds |
./spec/model/definition_list_spec.rb[4:1:2]                 | passed | 0.00159 seconds |
./spec/model/definition_list_spec.rb[4:2:1]                 | passed | 0.00152 seconds |
./spec/model/definition_list_spec.rb[4:2:2]                 | passed | 0.00179 seconds |
./spec/model/footnote_spec.rb[1:1:1]                        | passed | 0.00009 seconds |
./spec/model/footnote_spec.rb[2:1:1]                        | passed | 0.00006 seconds |
./spec/model/footnote_spec.rb[2:2:1]                        | passed | 0.00006 seconds |
./spec/model/footnote_spec.rb[3:1:1]                        | passed | 0.00137 seconds |
./spec/model/footnote_spec.rb[3:1:2]                        | passed | 0.00164 seconds |
./spec/model/footnote_spec.rb[3:2:1]                        | passed | 0.00225 seconds |
./spec/model/footnote_spec.rb[3:2:2]                        | passed | 0.00186 seconds |
./spec/model/footnote_spec.rb[4:1:1]                        | passed | 0.00003 seconds |
./spec/model/footnote_spec.rb[4:1:2]                        | passed | 0.00004 seconds |
./spec/model/footnote_spec.rb[4:1:3]                        | passed | 0.00002 seconds |
./spec/model/footnote_spec.rb[4:2:1]                        | passed | 0.00003 seconds |
./spec/model/footnote_spec.rb[4:2:2]                        | passed | 0.00002 seconds |
./spec/model/footnote_spec.rb[4:2:3]                        | passed | 0.00003 seconds |
./spec/model/models_spec.rb[1:1:1]                          | passed | 0.00006 seconds |
./spec/model/models_spec.rb[1:1:2]                          | passed | 0.00006 seconds |
./spec/model/models_spec.rb[1:1:3]                          | passed | 0.00006 seconds |
./spec/model/models_spec.rb[1:2:1]                          | passed | 0.00008 seconds |
./spec/model/models_spec.rb[1:3:1]                          | passed | 0.00009 seconds |
./spec/model/models_spec.rb[2:1:1]                          | passed | 0.00012 seconds |
./spec/model/models_spec.rb[2:2:1]                          | passed | 0.00009 seconds |
./spec/model/models_spec.rb[2:3:1]                          | passed | 0.00009 seconds |
./spec/model/models_spec.rb[2:4:1]                          | passed | 0.00008 seconds |
./spec/model/models_spec.rb[3:1:1]                          | passed | 0.00008 seconds |
./spec/model/models_spec.rb[3:1:2]                          | passed | 0.00006 seconds |
./spec/model/models_spec.rb[4:1:1]                          | passed | 0.00006 seconds |
./spec/model/models_spec.rb[5:1:1]                          | passed | 0.00007 seconds |
./spec/model/models_spec.rb[6:1:1]                          | passed | 0.00016 seconds |
./spec/model/models_spec.rb[6:1:2]                          | passed | 0.00014 seconds |
./spec/model/models_spec.rb[6:1:3]                          | passed | 0.00007 seconds |
./spec/model/models_spec.rb[7:1:1]                          | passed | 0.00007 seconds |
./spec/model/models_spec.rb[7:1:2]                          | passed | 0.00056 seconds |
./spec/model/models_spec.rb[7:1:3]                          | passed | 0.00019 seconds |
./spec/model/models_spec.rb[8:1:1]                          | passed | 0.00006 seconds |
./spec/model/models_spec.rb[9:1:1]                          | passed | 0.00006 seconds |
./spec/model/models_spec.rb[9:1:2]                          | passed | 0.00005 seconds |
./spec/model/models_spec.rb[10:1:1]                         | passed | 0.00009 seconds |
./spec/model/models_spec.rb[11:1:1]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[12:1:1]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[13:1:1]                         | passed | 0.00009 seconds |
./spec/model/models_spec.rb[13:1:2]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[14:1:1]                         | passed | 0.00008 seconds |
./spec/model/models_spec.rb[14:1:2]                         | passed | 0.00017 seconds |
./spec/model/models_spec.rb[15:1:1]                         | passed | 0.00008 seconds |
./spec/model/models_spec.rb[15:1:2]                         | passed | 0.0001 seconds  |
./spec/model/models_spec.rb[16:1:1]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[17:1:1]                         | passed | 0.00006 seconds |
./spec/model/models_spec.rb[17:1:2]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[17:1:3]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[17:2:1]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[17:2:2]                         | passed | 0.00006 seconds |
./spec/model/models_spec.rb[17:3:1]                         | passed | 0.00009 seconds |
./spec/model/models_spec.rb[17:3:2]                         | passed | 0.00011 seconds |
./spec/model/models_spec.rb[18:1:1]                         | passed | 0.00008 seconds |
./spec/model/models_spec.rb[18:1:2]                         | passed | 0.00008 seconds |
./spec/model/models_spec.rb[18:2:1]                         | passed | 0.00014 seconds |
./spec/model/models_spec.rb[18:2:2]                         | passed | 0.00008 seconds |
./spec/model/models_spec.rb[19:1:1]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[19:1:2]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[19:2:1]                         | passed | 0.00008 seconds |
./spec/model/models_spec.rb[19:3:1]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[19:4:1]                         | passed | 0.00007 seconds |
./spec/model/models_spec.rb[19:4:2]                         | passed | 0.00006 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:1]          | passed | 0.00186 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:2]          | passed | 0.00328 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:3]          | passed | 0.00446 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:4]          | passed | 0.00253 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:5]          | passed | 0.00264 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:6]          | passed | 0.00107 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:7]          | passed | 0.00132 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:8]          | passed | 0.00106 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:9]          | passed | 0.00438 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:10]         | passed | 0.00122 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:11]         | passed | 0.00126 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:12]         | passed | 0.00126 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:13]         | passed | 0.00129 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:14]         | passed | 0.00104 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:15]         | passed | 0.00189 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:16]         | passed | 0.00126 seconds |
./spec/parser/markdown/atx_headings_spec.rb[1:1:17]         | passed | 0.005 seconds   |
./spec/parser/markdown/atx_headings_spec.rb[1:1:18]         | passed | 0.00115 seconds |
./spec/parser/markdown/blank_lines_spec.rb[1:1:1]           | passed | 0.001 seconds   |
./spec/parser/markdown/block_quotes_spec.rb[1:1:1]          | passed | 0.0033 seconds  |
./spec/parser/markdown/block_quotes_spec.rb[1:1:2]          | passed | 0.00331 seconds |
./spec/parser/markdown/block_quotes_spec.rb[1:1:3]          | passed | 0.00337 seconds |
./spec/parser/markdown/block_quotes_spec.rb[1:1:4]          | passed | 0.00131 seconds |
