example_id                                                                                    | status  | run_time        |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[5:2:1]                      | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[6:1:1]                      | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[6:2:1]                      | passed  | 0.00018 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[7:1:1]                      | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[7:2:1]                      | passed  | 0.00018 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[1:1:1]                         | passed  | 0.00016 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[1:1:2]                         | passed  | 0.00013 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[1:2:1]                         | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[1:3:1]                         | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[1:4:1]                         | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[1:4:2]                         | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[1:5:1]                         | passed  | 0.00016 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[2:1:1]                         | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[2:1:2]                         | passed  | 0.00013 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[2:2:1]                         | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[2:3:1]                         | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[2:4:1]                         | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[2:4:2]                         | passed  | 0.00014 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/types_spec.rb[2:5:1]                         | passed  | 0.00014 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/break_spec.rb[1:1:1]                               | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/break_spec.rb[1:2:1]                               | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/break_spec.rb[1:3:1]                               | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/document_attributes_spec.rb[1:1:1]                 | passed  | 0.00006 seconds |
